Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
24;1642175657287;14/01/2022 15:54:17;1642175657271;2;14/01/2022 17:54:17;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.679000000004;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
25;1642175659412;14/01/2022 15:54:19;1642175659370;2;14/01/2022 17:54:19;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2095.7999999970198;;;;;0;1;0;;;;;;Finish;;;
26;1642175659479;14/01/2022 15:54:19;1642175659373;2;14/01/2022 17:54:19;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;123709;;;;;0;1;0;;;;;;;;;
1;1642269509421;15/01/2022 17:58:29;1642269511251;2;15/01/2022 19:58:31;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642269532960;15/01/2022 17:58:52;1642269534861;2;15/01/2022 19:58:54;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;23498;;;;;0;1;0;;;;;;Instructions;;;
3;1642269540422;15/01/2022 17:59:00;1642269542303;2;15/01/2022 19:59:02;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7428.699999809265;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642269569778;15/01/2022 17:59:29;1642269571672;2;15/01/2022 19:59:31;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;29361.10000038147;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642269570408;15/01/2022 17:59:30;1642269572302;2;15/01/2022 19:59:32;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29997.601000000002;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1642269579968;15/01/2022 17:59:39;1642269581857;2;15/01/2022 19:59:41;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;9543.099999427795;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1642269592414;15/01/2022 17:59:52;1642269594289;2;15/01/2022 19:59:54;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12421;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1642269598654;15/01/2022 17:59:58;1642269600549;2;15/01/2022 20:00:00;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18681.099999427795;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642269609878;15/01/2022 18:00:09;1642269611759;2;15/01/2022 20:00:11;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29890.5;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642269609968;15/01/2022 18:00:09;1642269611842;2;15/01/2022 20:00:11;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29997.578999999998;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
11;1642269613242;15/01/2022 18:00:13;1642269615145;2;15/01/2022 20:00:15;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3291.2999992370605;;;;;0;1;0;;;;;;Finish;;;
12;1642269613307;15/01/2022 18:00:13;1642269615156;2;15/01/2022 20:00:15;55551;24;task-9nll;;18537560;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1883x899;Openminded Chunk;Necker Cube task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;103905;;;;;0;1;0;;;;;;;;;
1;1642270314988;15/01/2022 18:11:54;1642270314893;2;15/01/2022 20:11:54;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642270330272;15/01/2022 18:12:10;1642270330226;2;15/01/2022 20:12:10;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;15165.5;;;;;0;1;0;;;;;;Instructions;;;
3;1642270337691;15/01/2022 18:12:17;1642270337637;2;15/01/2022 20:12:17;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7383.599999904633;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642270359298;15/01/2022 18:12:39;1642270359242;2;15/01/2022 20:12:39;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;21584.200000047684;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642270367670;15/01/2022 18:12:47;1642270367644;2;15/01/2022 20:12:47;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30000.15;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1642270375164;15/01/2022 18:12:55;1642270375118;2;15/01/2022 20:12:55;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;7458.599999904633;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1642270392777;15/01/2022 18:13:12;1642270392743;2;15/01/2022 20:13:12;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;17603.299999952316;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1642270396605;15/01/2022 18:13:16;1642270396511;2;15/01/2022 20:13:16;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;21370.89999985695;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642270405144;15/01/2022 18:13:25;1642270405109;2;15/01/2022 20:13:25;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.901000000005;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
10;1642270406716;15/01/2022 18:13:26;1642270406682;2;15/01/2022 20:13:26;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1556.7000000476837;;;;;0;1;0;;;;;;Finish;;;
11;1642270406833;15/01/2022 18:13:26;1642270406692;2;15/01/2022 20:13:26;55551;24;task-9nll;;18537681;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Necker Cube task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;91799;;;;;0;1;0;;;;;;;;;
1;1642277333937;15/01/2022 20:08:53;1642277331108;2;15/01/2022 22:08:51;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642277354247;15/01/2022 20:09:14;1642277351449;2;15/01/2022 22:09:11;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;20276;;;;;0;1;0;;;;;;Instructions;;;
3;1642277364214;15/01/2022 20:09:24;1642277361441;2;15/01/2022 22:09:21;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;9974;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642277377173;15/01/2022 20:09:37;1642277374357;2;15/01/2022 22:09:34;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;12905;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642277379610;15/01/2022 20:09:39;1642277376792;2;15/01/2022 22:09:36;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;15339;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642277383626;15/01/2022 20:09:43;1642277380836;2;15/01/2022 22:09:40;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19384;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1642277394214;15/01/2022 20:09:54;1642277391440;2;15/01/2022 22:09:51;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30005.22;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1642277401960;15/01/2022 20:10:01;1642277399027;2;15/01/2022 22:09:59;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;7572;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1642277407555;15/01/2022 20:10:07;1642277404744;2;15/01/2022 22:10:04;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5703;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642277411000;15/01/2022 20:10:11;1642277408184;2;15/01/2022 22:10:08;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;9142;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642277414601;15/01/2022 20:10:14;1642277411785;2;15/01/2022 22:10:11;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12743;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642277427701;15/01/2022 20:10:27;1642277424936;2;15/01/2022 22:10:24;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25894;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1642277430817;15/01/2022 20:10:30;1642277428028;2;15/01/2022 22:10:28;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;28986;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1642277431797;15/01/2022 20:10:31;1642277429024;2;15/01/2022 22:10:29;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30005.22;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
15;1642277434373;15/01/2022 20:10:34;1642277431599;2;15/01/2022 22:10:31;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2565;;;;;0;1;0;;;;;;Finish;;;
16;1642277434519;15/01/2022 20:10:34;1642277431609;2;15/01/2022 22:10:31;55551;24;task-9nll;;18538884;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Necker Cube task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;100501;;;;;0;1;0;;;;;;;;;
1;1642328859163;16/01/2022 10:27:39;1642328860372;2;16/01/2022 12:27:40;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642328874290;16/01/2022 10:27:54;1642328875547;2;16/01/2022 12:27:55;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;15123.759999999947;;;;;0;1;0;;;;;;Instructions;;;
3;1642328881399;16/01/2022 10:28:01;1642328882684;2;16/01/2022 12:28:02;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7110.559999999623;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642328900396;16/01/2022 10:28:20;1642328901672;2;16/01/2022 12:28:21;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;18976.984999999786;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642328911398;16/01/2022 10:28:31;1642328912684;2;16/01/2022 12:28:32;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30000.725;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1642328916808;16/01/2022 10:28:36;1642328918070;2;16/01/2022 12:28:38;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;5375.414999999979;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1642328946741;16/01/2022 10:29:06;1642328948012;2;16/01/2022 12:29:08;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29926.650000000343;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1642328946845;16/01/2022 10:29:06;1642328948066;2;16/01/2022 12:29:08;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30000.719999999994;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
9;1642328950385;16/01/2022 10:29:10;1642328951671;2;16/01/2022 12:29:11;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3591.5;;;;;0;1;0;;;;;;Finish;;;
10;1642328950470;16/01/2022 10:29:10;1642328951674;2;16/01/2022 12:29:11;55551;24;task-9nll;;18543280;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;91302;;;;;0;1;0;;;;;;;;;
