Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
19;1645820240612;25/02/2022 20:17:20;1645820240873;2;25/02/2022 22:17:20;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;30090.800000071526;25849.600000023842;;koriste-esine;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
20;1645820257048;25/02/2022 20:17:37;1645820257352;2;25/02/2022 22:17:37;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;46569.5;42578.800000071526;;kukkaistutus;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
21;1645820266455;25/02/2022 20:17:46;1645820266559;2;25/02/2022 22:17:46;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;55776.90000009537;52296.40000009537;;yrttipurkki;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
22;1645820269504;25/02/2022 20:17:49;1645820269976;2;25/02/2022 22:17:49;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;59193.60000002384;56349.300000071526;;ovistoppari;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
23;1645820308825;25/02/2022 20:18:28;1645820309126;2;25/02/2022 22:18:29;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;98344.20000004768;66083.10000002384;;mitta;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
24;1645820330383;25/02/2022 20:18:50;1645820330751;2;25/02/2022 22:18:50;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;Zone1;timelimit_screen;120004.12;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
25;1645820332253;25/02/2022 20:18:52;1645820332727;2;25/02/2022 22:18:52;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;2;Screen 2;advancementZone;continue_button;1959.7999999523163;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
26;1645820343193;25/02/2022 20:19:03;1645820343511;2;25/02/2022 22:19:03;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;10773.200000047684;8713.600000023842;;muotti;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
27;1645820348323;25/02/2022 20:19:08;1645820348834;2;25/02/2022 22:19:08;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;16095.400000095367;10952.700000047684;;askartelutarvike;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
28;1645820355090;25/02/2022 20:19:15;1645820355437;2;25/02/2022 22:19:15;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;22699.300000071526;20751.400000095367;;sytyke;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
29;1645820363316;25/02/2022 20:19:23;1645820363586;2;25/02/2022 22:19:23;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;30847.900000095367;25284.100000023842;;vessapaperi;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
30;1645820389409;25/02/2022 20:19:49;1645820389659;2;25/02/2022 22:19:49;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;56920.200000047684;40621.800000071526;;kynsilakkaan tehtävät kuviot;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
31;1645820406465;25/02/2022 20:20:06;1645820406726;2;25/02/2022 22:20:06;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;73987.30000007153;60971.10000002384;;mullan alle puutarhassa rikkaruohoja torjumaan;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
32;1645820434040;25/02/2022 20:20:34;1645820434282;2;25/02/2022 22:20:34;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;101543.70000004768;98934.60000002384;;suojaukseen;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
33;1645820452627;25/02/2022 20:20:52;1645820452722;2;25/02/2022 22:20:52;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;Zone1;timelimit_screen;120004.03100000002;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
34;1645820454379;25/02/2022 20:20:54;1645820454923;2;25/02/2022 22:20:54;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;2;Screen 2;advancementZone;continue_button;2184.3000000715256;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
35;1645820498737;25/02/2022 20:21:38;1645820499085;2;25/02/2022 22:21:39;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;advancementZone;response_text_multi;44155.10000002384;42103.800000071526;;koru;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
36;1645820502368;25/02/2022 20:21:42;1645820502856;2;25/02/2022 22:21:42;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;advancementZone;response_text_multi;47926.10000002384;45174.800000071526;;askartelu;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
37;1645820509003;25/02/2022 20:21:49;1645820509533;2;25/02/2022 22:21:49;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;advancementZone;response_text_multi;54602.800000071526;52724.5;;koukku;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
38;1645820520893;25/02/2022 20:22:00;1645820521194;2;25/02/2022 22:22:01;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;advancementZone;response_text_multi;66264.10000002384;59570.89999997616;;vaatteiden paikallaanpitäjä;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
39;1645820545947;25/02/2022 20:22:25;1645820545981;2;25/02/2022 22:22:25;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;advancementZone;response_text_multi;91051.5;81714.39999997616;;maustepussinsulkija;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
40;1645820574532;25/02/2022 20:22:54;1645820574924;2;25/02/2022 22:22:54;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;Zone1;timelimit_screen;120003.97299999994;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
41;1645820581945;25/02/2022 20:23:01;1645820582446;2;25/02/2022 22:23:02;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;2;Screen 2;advancementZone;continue_button;7504.899999976158;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
42;1645820583275;25/02/2022 20:23:03;1645820583590;2;25/02/2022 22:23:03;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1136.3000000715256;;;;;0;1;0;;;;;;Debrief;
43;1645820583419;25/02/2022 20:23:03;1645820583594;2;25/02/2022 22:23:03;55551;25;task-7mar;;19846885;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;597727;;;;;0;1;0;;;;;;;
1;1645953873712;27/02/2022 09:24:33;1645953873819;2;27/02/2022 11:24:33;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1645953911821;27/02/2022 09:25:11;1645953911866;2;27/02/2022 11:25:11;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;37800.59999990463;;;;;0;1;0;;;;;;Instructions;
3;1645953915659;27/02/2022 09:25:15;1645953915623;2;27/02/2022 11:25:15;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;3730.7999999523163;;;;;0;1;0;;;;;;Instructions;
4;1645953925604;27/02/2022 09:25:25;1645953925633;2;27/02/2022 11:25:25;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000.372000000003;;;Seinä;;0;1;0;;;;;;Instructions;
5;1645953925708;27/02/2022 09:25:25;1645953925640;2;27/02/2022 11:25:25;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;10000.372000000003;;;;;0;1;0;;;1;;;Instructions;
6;1645953931757;27/02/2022 09:25:31;1645953931919;2;27/02/2022 11:25:31;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;6259.5;;;;;0;1;0;;;;;;Instructions;
7;1645953946983;27/02/2022 09:25:46;1645953946991;2;27/02/2022 11:25:46;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;15017.699999809265;7413.5;;eos;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
8;1645954027371;27/02/2022 09:27:07;1645954027565;2;27/02/2022 11:27:07;55551;25;task-7mar;;19871685;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
1;1645960097410;27/02/2022 11:08:17;1645960459936;2;27/02/2022 13:14:19;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1645960118998;27/02/2022 11:08:38;1645960481731;2;27/02/2022 13:14:41;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;21689.900000095367;;;;;0;1;0;;;;;;Instructions;
3;1645960121720;27/02/2022 11:08:41;1645960484447;2;27/02/2022 13:14:44;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;2701.7000000476837;;;;;0;1;0;;;;;;Instructions;
4;1645960131697;27/02/2022 11:08:51;1645960494449;2;27/02/2022 13:14:54;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;9993.202999999998;;;;;0;1;0;;;1;;;Instructions;
5;1645960138422;27/02/2022 11:08:58;1645960501129;2;27/02/2022 13:15:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;6659.200000047684;;;;;0;1;0;;;;;;Instructions;
6;1645960258415;27/02/2022 11:10:58;1645960621161;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;120001.75999999998;;;koiran lelu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
7;1645960258508;27/02/2022 11:10:58;1645960621164;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;120001.75999999998;;;kukkaruukku;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
8;1645960258508;27/02/2022 11:10:58;1645960621164;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;120001.75999999998;;;nauhat talteen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
9;1645960258508;27/02/2022 11:10:58;1645960621164;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;120001.75999999998;;;kengänheitto kilpailu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
10;1645960258508;27/02/2022 11:10:58;1645960621165;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;120001.75999999998;;;tuunaus uudelleen käytettäväksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
11;1645960258508;27/02/2022 11:10:58;1645960621165;2;27/02/2022 13:17:01;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;Zone1;timelimit_screen;120001.75999999998;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
12;1645960259479;27/02/2022 11:10:59;1645960622203;2;27/02/2022 13:17:02;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;continue_button;1021.7999999523163;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
13;1645960379513;27/02/2022 11:12:59;1645960742238;2;27/02/2022 13:19:02;55551;25;task-7mar;;19872458;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;120001.536;;;simkortin poisto puhelimesta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
