Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;harjoitustehtävä_stimuli;harjoitustehtävä_vastaus;Task_stimuli_6;Task_stimuli_8;ANSWER
16;1642280593639;15/01/2022 21:03:13;1642280592441;2;15/01/2022 23:03:12;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;7701.4000000059605;;;2;1;0;1;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1642280597223;15/01/2022 21:03:17;1642280595767;2;15/01/2022 23:03:15;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;3314.5;;;4;1;0;1;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1642280597343;15/01/2022 21:03:17;1642280595775;2;15/01/2022 23:03:15;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;;;correctCount;;;;;;;;4;;0;1;0;;;;;;;;;;;
19;1642280598996;15/01/2022 21:03:18;1642280597746;2;15/01/2022 23:03:17;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1971;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1642280599214;15/01/2022 21:03:19;1642280597751;2;15/01/2022 23:03:17;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;;;END TASK;;;;;190808;;;;;0;1;0;;;;;;;;;;;
1;1642327928721;16/01/2022 10:12:08;1642327929885;2;16/01/2022 12:12:09;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1642327940384;16/01/2022 10:12:20;1642327941633;2;16/01/2022 12:12:21;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;11697.589999999764;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1642327944099;16/01/2022 10:12:24;1642327945339;2;16/01/2022 12:12:25;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;3691.045000000031;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1642327954015;16/01/2022 10:12:34;1642327955262;2;16/01/2022 12:12:35;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;9912.225000000035;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1642327954090;16/01/2022 10:12:34;1642327955264;2;16/01/2022 12:12:35;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;9912.225000000035;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1642327957429;16/01/2022 10:12:37;1642327958694;2;16/01/2022 12:12:38;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;3424.8900000002322;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1642327961232;16/01/2022 10:12:41;1642327962488;2;16/01/2022 12:12:42;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;3788.0650000001915;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1642327989700;16/01/2022 10:13:09;1642327990962;2;16/01/2022 12:13:10;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;28467.860000000204;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1642327996589;16/01/2022 10:13:16;1642327997848;2;16/01/2022 12:13:17;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;6872.484999999862;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1642328007851;16/01/2022 10:13:27;1642328009118;2;16/01/2022 12:13:29;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;11257.034999999625;;;5;1;1;0;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1642328023631;16/01/2022 10:13:43;1642328024896;2;16/01/2022 12:13:44;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;15764.314999999886;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1642328038307;16/01/2022 10:13:58;1642328039570;2;16/01/2022 12:13:59;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;14661.819999999803;;;2;1;1;0;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1642328060696;16/01/2022 10:14:20;1642328061954;2;16/01/2022 12:14:21;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;22372.094999999725;;;2;1;0;1;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1642328111026;16/01/2022 10:15:11;1642328112285;2;16/01/2022 12:15:12;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;50318.764999999985;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1642328120210;16/01/2022 10:15:20;1642328121468;2;16/01/2022 12:15:21;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;9154.404999999766;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1642328133192;16/01/2022 10:15:33;1642328134448;2;16/01/2022 12:15:34;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;12957.535000000003;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1642328151208;16/01/2022 10:15:51;1642328152474;2;16/01/2022 12:15:52;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;18015.444999999978;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1642328151299;16/01/2022 10:15:51;1642328152482;2;16/01/2022 12:15:52;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;7;;0;1;0;;;;;;;;;;;
19;1642328152364;16/01/2022 10:15:52;1642328153623;2;16/01/2022 12:15:53;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1141.3349999997881;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1642328152431;16/01/2022 10:15:52;1642328153625;2;16/01/2022 12:15:53;55551;24;task-tg12;;18543112;BLIND;5488274;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 85.0.4103.102;1920x1080;1922x964;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;223740;;;;;0;1;0;;;;;;;;;;;
1;1642328785868;16/01/2022 10:26:25;1642328785716;2;16/01/2022 12:26:25;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1642328792529;16/01/2022 10:26:32;1642328792418;2;16/01/2022 12:26:32;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;6647;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1642328796187;16/01/2022 10:26:36;1642328796091;2;16/01/2022 12:26:36;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;3653;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1642328808259;16/01/2022 10:26:48;1642328808146;2;16/01/2022 12:26:48;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;12035.000000000004;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1642328808349;16/01/2022 10:26:48;1642328808148;2;16/01/2022 12:26:48;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;12035.000000000004;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1642328809602;16/01/2022 10:26:49;1642328809512;2;16/01/2022 12:26:49;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;1354;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1642328810664;16/01/2022 10:26:50;1642328810578;2;16/01/2022 12:26:50;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;1055.9999999999964;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1642328814324;16/01/2022 10:26:54;1642328814231;2;16/01/2022 12:26:54;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;3643;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1642328822603;16/01/2022 10:27:02;1642328822516;2;16/01/2022 12:27:02;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;8268;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1642328843883;16/01/2022 10:27:23;1642328843789;2;16/01/2022 12:27:23;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;21253;;;5;1;1;0;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1642328859163;16/01/2022 10:27:39;1642328858983;2;16/01/2022 12:27:38;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;15175;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1642328895636;16/01/2022 10:28:15;1642328895554;2;16/01/2022 12:28:15;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;36556;;;2;1;1;0;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1642328922388;16/01/2022 10:28:42;1642328922295;2;16/01/2022 12:28:42;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;26723.999999999985;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1642328950595;16/01/2022 10:29:10;1642328950498;2;16/01/2022 12:29:10;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;28186;;;5;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1642328962470;16/01/2022 10:29:22;1642328962382;2;16/01/2022 12:29:22;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;11866;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1642328977004;16/01/2022 10:29:37;1642328976911;2;16/01/2022 12:29:36;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;14512;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1642329026019;16/01/2022 10:30:26;1642329025934;2;16/01/2022 12:30:25;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;49009;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1642329026106;16/01/2022 10:30:26;1642329025944;2;16/01/2022 12:30:25;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;8;;0;1;0;;;;;;;;;;;
19;1642329027586;16/01/2022 10:30:27;1642329027496;2;16/01/2022 12:30:27;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1550.999999999971;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1642329027656;16/01/2022 10:30:27;1642329027499;2;16/01/2022 12:30:27;55551;24;task-tg12;;18543264;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;241783;;;;;0;1;0;;;;;;;;;;;
1;1642430305339;17/01/2022 14:38:25;1642430304511;2;17/01/2022 16:38:24;55551;24;task-tg12;;18564251;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Openminded Chunk;Matrix reasoning task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1642430315175;17/01/2022 14:38:35;1642430314355;2;17/01/2022 16:38:34;55551;24;task-tg12;;18564251;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;9659.400000035763;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1642430322043;17/01/2022 14:38:42;1642430321243;2;17/01/2022 16:38:41;55551;24;task-tg12;;18564251;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;6869.200000047684;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1642430342606;17/01/2022 14:39:02;1642430341815;2;17/01/2022 16:39:01;55551;24;task-tg12;;18564251;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Matrix reasoning task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;20544.30000001192;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
