Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
9;1634720615727;20/10/2021 09:03:35;1634720615673;3;20/10/2021 12:03:35;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;Zone1;timelimit_screen;119992.63100000005;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
10;1634720626345;20/10/2021 09:03:46;1634720626292;3;20/10/2021 12:03:46;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;2;Screen 2;advancementZone;continue_button;10613;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1634720646574;20/10/2021 09:04:06;1634720646519;3;20/10/2021 12:04:06;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;20215.90000000596;7396.700000017881;;Istuin, kun se on tuettu kahden tuen väliin (riuku);1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
12;1634720664134;20/10/2021 09:04:24;1634720664068;3;20/10/2021 12:04:24;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;37765.09999999404;21052.09999999404;;Ovistoppari saranapuolelle pystyyn laitettuna tai oven väliin;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
13;1634720666904;20/10/2021 09:04:26;1634720666842;3;20/10/2021 12:04:26;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;40538.80000001192;38081;;polttopuu;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
14;1634720685366;20/10/2021 09:04:45;1634720685308;3;20/10/2021 12:04:45;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;59004.59999999404;48809.30000001192;;luiska, jota pitkin koira voi kiivetä johonkin korkealle;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
15;1634720701840;20/10/2021 09:05:01;1634720701778;3;20/10/2021 12:05:01;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;75474.59999999404;68184;;este muurahaisten kulkureitille;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
16;1634720737076;20/10/2021 09:05:37;1634720737029;3;20/10/2021 12:05:37;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;110725;87028.59999999404;;pyykinkuivatusteline vaakatasoon tukien varaan viritettynä;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
17;1634720744478;20/10/2021 09:05:44;1634720744370;3;20/10/2021 12:05:44;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;advancementZone;response_text_multi;118066;112385.70000001788;;tuki jolla kammeta ovi kiinni;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
18;1634720746343;20/10/2021 09:05:46;1634720746281;3;20/10/2021 12:05:46;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;Zone1;timelimit_screen;119992.60699999996;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
19;1634720810880;20/10/2021 09:06:50;1634720810813;3;20/10/2021 12:06:50;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;2;Screen 2;advancementZone;continue_button;64525;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
20;1634720818066;20/10/2021 09:06:58;1634720817973;3;20/10/2021 12:06:57;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;7142.9000000059605;3542;;Vessapaperi;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
21;1634720824515;20/10/2021 09:07:04;1634720824443;3;20/10/2021 12:07:04;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;13612.40000000596;8726.5;;Käärepaperi lahjoille;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
22;1634720830466;20/10/2021 09:07:10;1634720830402;3;20/10/2021 12:07:10;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;19571.30000001192;14387.700000017881;;Pakkauspaperi muutettaessa;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
23;1634720866890;20/10/2021 09:07:46;1634720866836;3;20/10/2021 12:07:46;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;56005.20000001788;23028;;Askarteluun sopiva materiaali, voi leikata kuvia tai tekstipätkiä irti tai taitella paperiruusuiksi tai muiksi paperijutuiksi;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
24;1634720891655;20/10/2021 09:08:11;1634720891602;3;20/10/2021 12:08:11;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;80770.30000001192;57029;;Tiiviste ikkunoihin tai hirsiseiniin tai eriste seinien väliin;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
25;1634720896757;20/10/2021 09:08:16;1634720896696;3;20/10/2021 12:08:16;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;85864.30000001192;81476.59999999404;;Pultsarin peitto;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
26;1634720902287;20/10/2021 09:08:22;1634720902221;3;20/10/2021 12:08:22;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;91388.90000000596;87204.20000001788;;Sateensuoja;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
27;1634720912657;20/10/2021 09:08:32;1634720912600;3;20/10/2021 12:08:32;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;101768;96892.5;;Barbien teltta;8;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
28;1634720929380;20/10/2021 09:08:49;1634720929314;3;20/10/2021 12:08:49;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;118481.80000001192;116586.70000001788;;tuulenilmaisin;9;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
29;1634720930866;20/10/2021 09:08:50;1634720930807;3;20/10/2021 12:08:50;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;Zone1;timelimit_screen;119992.66399999999;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
30;1634720932632;20/10/2021 09:08:52;1634720932569;3;20/10/2021 12:08:52;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;2;Screen 2;advancementZone;continue_button;1756.199999988079;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
31;1634720939116;20/10/2021 09:08:59;1634720939041;3;20/10/2021 12:08:59;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;6467.4000000059605;3480;;Pullonavaaja;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
32;1634720942194;20/10/2021 09:09:02;1634720942128;3;20/10/2021 12:09:02;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;9554.40000000596;6881.9000000059605;;Vasara;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
33;1634720961416;20/10/2021 09:09:21;1634720961351;3;20/10/2021 12:09:21;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;28776.90000000596;10295.699999988079;;pientavaran kuten silmälasien säilytyspussi;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
34;1634720972249;20/10/2021 09:09:32;1634720972184;3;20/10/2021 12:09:32;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;39610.09999999404;30592.09999999404;;kivienkeräilyastia;4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
35;1634720985823;20/10/2021 09:09:45;1634720985764;3;20/10/2021 12:09:45;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;53189.5;46468;;vedenkantoväline;5;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
36;1634720997851;20/10/2021 09:09:57;1634720997793;3;20/10/2021 12:09:57;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;65218.90000000596;60730.09999999404;;juoma-astia;6;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
37;1634721009830;20/10/2021 09:10:09;1634721009758;3;20/10/2021 12:10:09;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;77183.69999998808;72900.90000000596;;Tyyny;7;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
38;1634721017132;20/10/2021 09:10:17;1634721017077;3;20/10/2021 12:10:17;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;84502.40000000596;80777.5;;Koiranpennun peti;8;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
39;1634721033487;20/10/2021 09:10:33;1634721033376;3;20/10/2021 12:10:33;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;100801.69999998808;92826.19999998808;;Heittokilpailun heitettävä esine;9;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
40;1634721050205;20/10/2021 09:10:50;1634721050146;3;20/10/2021 12:10:50;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;117571.09999999404;115602.69999998808;;ovistoppari;10;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
41;1634721052633;20/10/2021 09:10:52;1634721052564;3;20/10/2021 12:10:52;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;Zone1;timelimit_screen;119992.43699999992;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
42;1634721054659;20/10/2021 09:10:54;1634721054587;3;20/10/2021 12:10:54;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;2;Screen 2;advancementZone;continue_button;2018.0999999940395;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
43;1634721055784;20/10/2021 09:10:55;1634721055710;3;20/10/2021 12:10:55;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1118.5999999940395;;;;;0;1;0;;;;;;Debrief;
44;1634721055975;20/10/2021 09:10:55;1634721055713;3;20/10/2021 12:10:55;55551;22;task-7mar;;16528359;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;1115080;;;;;0;1;0;;;;;;;
1;1640298312347;23/12/2021 22:25:12;1640298312151;2;24/12/2021 00:25:12;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1640298340318;23/12/2021 22:25:40;1640298340172;2;24/12/2021 00:25:40;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;27630;;;;;0;1;0;;;;;;Instructions;
3;1640298343339;23/12/2021 22:25:43;1640298343194;2;24/12/2021 00:25:43;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;3014.0000000000036;;;;;0;1;0;;;;;;Instructions;
4;1640298353320;23/12/2021 22:25:53;1640298353190;2;24/12/2021 00:25:53;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000;;;paperipaino;;0;1;0;;;;;;Instructions;
5;1640298353414;23/12/2021 22:25:53;1640298353192;2;24/12/2021 00:25:53;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000;;;ovistoppari;;0;1;0;;;;;;Instructions;
6;1640298353414;23/12/2021 22:25:53;1640298353192;2;24/12/2021 00:25:53;55551;22;task-7mar;;18199858;BLIND;5375463;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1920x1080;1920x1000;Openminded Chunk;Unusual Uses Task (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000;;;;;0;1;0;;;;;;Instructions;
