Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
15;1634898560866;22/10/2021 10:29:20;1634898560659;3;22/10/2021 13:29:20;55551;22;task-9nll;;16591136;BLIND;4907987;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1280x720;1280x573;Reasoning Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;END TASK;;;;;93066;;;;;0;1;0;;;;;;;;;
1;1634753085824;20/10/2021 18:04:45;1634753087727;3;20/10/2021 21:04:47;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1634753103472;20/10/2021 18:05:03;1634753105423;3;20/10/2021 21:05:05;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;17621.29999998212;;;;;0;1;0;;;;;;Instructions;;;
3;1634753112889;20/10/2021 18:05:12;1634753114675;3;20/10/2021 21:05:14;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;9237;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1634753117070;20/10/2021 18:05:17;1634753119022;3;20/10/2021 21:05:19;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;4329.800000011921;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1634753119599;20/10/2021 18:05:19;1634753121564;3;20/10/2021 21:05:21;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;6871.200000017881;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1634753123900;20/10/2021 18:05:23;1634753125671;3;20/10/2021 21:05:25;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;10978.40000000596;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1634753127029;20/10/2021 18:05:27;1634753128960;3;20/10/2021 21:05:28;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;14267.800000011921;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1634753129939;20/10/2021 18:05:29;1634753131859;3;20/10/2021 21:05:31;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17166.5;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1634753132242;20/10/2021 18:05:32;1634753134184;3;20/10/2021 21:05:34;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19490.600000023842;;;space;6;1;0;0;;;;;;Trial 1;space;;cube.PNG
10;1634753138186;20/10/2021 18:05:38;1634753140136;3;20/10/2021 21:05:40;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;25443.20000001788;;;space;7;1;0;0;;;;;;Trial 1;space;;cube.PNG
11;1634753142850;20/10/2021 18:05:42;1634753144672;3;20/10/2021 21:05:44;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30006.548;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
12;1634753151492;20/10/2021 18:05:51;1634753153416;3;20/10/2021 21:05:53;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;8735.699999988079;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
13;1634753155149;20/10/2021 18:05:55;1634753157118;3;20/10/2021 21:05:57;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;3670.199999988079;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1634753160606;20/10/2021 18:06:00;1634753160960;3;20/10/2021 21:06:00;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7512.0999999940395;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1634753164147;20/10/2021 18:06:04;1634753166100;3;20/10/2021 21:06:06;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12652.300000011921;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1634753166506;20/10/2021 18:06:06;1634753168311;3;20/10/2021 21:06:08;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14863.59999999404;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1634753170644;20/10/2021 18:06:10;1634753172588;3;20/10/2021 21:06:12;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19140.30000001192;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1634753176737;20/10/2021 18:06:16;1634753178686;3;20/10/2021 21:06:18;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25238.5;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1634753180159;20/10/2021 18:06:20;1634753182102;3;20/10/2021 21:06:22;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;28654.30000001192;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
20;1634753181472;20/10/2021 18:06:21;1634753183417;3;20/10/2021 21:06:23;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30006.248999999996;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
21;1634753184690;20/10/2021 18:06:24;1634753186626;3;20/10/2021 21:06:26;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3173.7000000178814;;;;;0;1;0;;;;;;Finish;;;
22;1634753184789;20/10/2021 18:06:24;1634753186631;3;20/10/2021 21:06:26;55551;22;task-9nll;;16546880;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;98904;;;;;0;1;0;;;;;;;;;
1;1634741101094;20/10/2021 14:45:01;1634741101005;3;20/10/2021 17:45:01;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1634741126195;20/10/2021 14:45:26;1634741126141;3;20/10/2021 17:45:26;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;25102.80000001192;;;;;0;1;0;;;;;;Instructions;;;
3;1634741134040;20/10/2021 14:45:34;1634741133998;3;20/10/2021 17:45:33;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7850.300000011921;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1634741149256;20/10/2021 14:45:49;1634741149209;3;20/10/2021 17:45:49;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;15204.799999952316;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1634741160460;20/10/2021 14:46:00;1634741160408;3;20/10/2021 17:46:00;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;26404.099999964237;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1634741164060;20/10/2021 14:46:04;1634741164006;3;20/10/2021 17:46:04;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30007.924;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1634741169877;20/10/2021 14:46:09;1634741169816;3;20/10/2021 17:46:09;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;5804.700000047684;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1634741183226;20/10/2021 14:46:23;1634741183176;3;20/10/2021 17:46:23;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13353.800000011921;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1634741188669;20/10/2021 14:46:28;1634741188623;3;20/10/2021 17:46:28;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18801.30000001192;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1634741199834;20/10/2021 14:46:39;1634741199795;3;20/10/2021 17:46:39;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29991.748999999996;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
11;1634741201899;20/10/2021 14:46:41;1634741201839;3;20/10/2021 17:46:41;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2040.3999999761581;;;;;0;1;0;;;;;;Finish;;;
12;1634741201978;20/10/2021 14:46:41;1634741201843;3;20/10/2021 17:46:41;55551;22;task-9nll;;16540281;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;100838;;;;;0;1;0;;;;;;;;;
1;1634731438321;20/10/2021 12:03:58;1634731438218;3;20/10/2021 15:03:58;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1634731478729;20/10/2021 12:04:38;1634731478681;3;20/10/2021 15:04:38;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;40393;;;;;0;1;0;;;;;;Instructions;;;
3;1634731490945;20/10/2021 12:04:50;1634731490906;3;20/10/2021 15:04:50;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;12209;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1634731497258;20/10/2021 12:04:57;1634731497216;3;20/10/2021 15:04:57;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;6298;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1634731520919;20/10/2021 12:05:20;1634731520893;3;20/10/2021 15:05:20;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30000.159999999996;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1634731527057;20/10/2021 12:05:27;1634731527009;3;20/10/2021 15:05:27;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;6103;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1634731538937;20/10/2021 12:05:38;1634731538916;3;20/10/2021 15:05:38;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;11899;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1634731545482;20/10/2021 12:05:45;1634731545448;3;20/10/2021 15:05:45;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18432;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1634731548858;20/10/2021 12:05:48;1634731548827;3;20/10/2021 15:05:48;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;21810;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1634731557038;20/10/2021 12:05:57;1634731557005;3;20/10/2021 15:05:57;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30000.160000000003;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
11;1634731559870;20/10/2021 12:05:59;1634731559841;3;20/10/2021 15:05:59;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2825;;;;;0;1;0;;;;;;Finish;;;
12;1634731559964;20/10/2021 12:05:59;1634731559856;3;20/10/2021 15:05:59;55551;22;task-9nll;;16534716;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;121638;;;;;0;1;0;;;;;;;;;
1;1634728322262;20/10/2021 11:12:02;1634728323288;3;20/10/2021 14:12:03;55551;22;task-9nll;;16532821;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1634728345445;20/10/2021 11:12:25;1634728346478;3;20/10/2021 14:12:26;55551;22;task-9nll;;16532821;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;23105;;;;;0;1;0;;;;;;Instructions;;;
3;1634728358022;20/10/2021 11:12:38;1634728359088;3;20/10/2021 14:12:39;55551;22;task-9nll;;16532821;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;12551;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1634728370592;20/10/2021 11:12:50;1634728371662;3;20/10/2021 14:12:51;55551;22;task-9nll;;16532821;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;12546;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1634728375931;20/10/2021 11:12:55;1634728376997;3;20/10/2021 14:12:56;55551;22;task-9nll;;16532821;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17881;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
