Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
11;1644856961841;14/02/2022 16:42:41;1644856961791;2;14/02/2022 18:42:41;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;29786.399999976158;;;space;8;1;0;0;;;;;;Trial 1;space;;cube.PNG
12;1644856962050;14/02/2022 16:42:42;1644856961990;2;14/02/2022 18:42:41;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30004.45500000001;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
13;1644856966578;14/02/2022 16:42:46;1644856966522;2;14/02/2022 18:42:46;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;4526.0999999940395;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
14;1644856976107;14/02/2022 16:42:56;1644856976054;2;14/02/2022 18:42:56;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;9524.399999976158;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1644856979610;14/02/2022 16:42:59;1644856979550;2;14/02/2022 18:42:59;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13020.199999988079;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1644856982896;14/02/2022 16:43:02;1644856982846;2;14/02/2022 18:43:02;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16316.199999988079;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1644856986557;14/02/2022 16:43:06;1644856986488;2;14/02/2022 18:43:06;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19959.09999999404;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1644856989899;14/02/2022 16:43:09;1644856989841;2;14/02/2022 18:43:09;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;23311.5;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1644856996556;14/02/2022 16:43:16;1644856996515;2;14/02/2022 18:43:16;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30004.199999999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
20;1644857000041;14/02/2022 16:43:20;1644856999987;2;14/02/2022 18:43:19;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3465.0999999940395;;;;;0;1;0;;;;;;Finish;;;
21;1644857000154;14/02/2022 16:43:20;1644856999991;2;14/02/2022 18:43:19;55551;25;task-9nll;;19434846;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;103851;;;;;0;1;0;;;;;;;;;
1;1644926544160;15/02/2022 12:02:24;1644926544037;2;15/02/2022 14:02:24;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1644926590113;15/02/2022 12:03:10;1644926590005;2;15/02/2022 14:03:10;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;45923.19999998808;;;;;0;1;0;;;;;;Instructions;;;
3;1644926599424;15/02/2022 12:03:19;1644926599344;2;15/02/2022 14:03:19;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;9329.899999976158;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1644926602877;15/02/2022 12:03:22;1644926602788;2;15/02/2022 14:03:22;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;3437;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1644926605231;15/02/2022 12:03:25;1644926605139;2;15/02/2022 14:03:25;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;5788.899999976158;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1644926608359;15/02/2022 12:03:28;1644926608267;2;15/02/2022 14:03:28;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8917.099999964237;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1644926610790;15/02/2022 12:03:30;1644926610691;2;15/02/2022 14:03:30;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;11341.099999964237;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1644926613243;15/02/2022 12:03:33;1644926613163;2;15/02/2022 14:03:33;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;13812.399999976158;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1644926616032;15/02/2022 12:03:36;1644926615955;2;15/02/2022 14:03:35;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;16604.899999976158;;;space;6;1;0;0;;;;;;Trial 1;space;;cube.PNG
10;1644926622047;15/02/2022 12:03:42;1644926621956;2;15/02/2022 14:03:41;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;22605.19999998808;;;space;7;1;0;0;;;;;;Trial 1;space;;cube.PNG
11;1644926626290;15/02/2022 12:03:46;1644926626188;2;15/02/2022 14:03:46;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;26837.30000001192;;;space;8;1;0;0;;;;;;Trial 1;space;;cube.PNG
12;1644926629421;15/02/2022 12:03:49;1644926629334;2;15/02/2022 14:03:49;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29996.733999999997;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
13;1644926629508;15/02/2022 12:03:49;1644926629427;2;15/02/2022 14:03:49;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;87.60000002384186;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
14;1644926632692;15/02/2022 12:03:52;1644926632611;2;15/02/2022 14:03:52;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;3177.800000011921;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1644926636445;15/02/2022 12:03:56;1644926636363;2;15/02/2022 14:03:56;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;6930.100000023842;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1644926638723;15/02/2022 12:03:58;1644926638635;2;15/02/2022 14:03:58;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;9202.100000023842;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1644926643824;15/02/2022 12:04:03;1644926643747;2;15/02/2022 14:04:03;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14313.900000035763;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1644926646058;15/02/2022 12:04:06;1644926645979;2;15/02/2022 14:04:05;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16546.100000023842;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1644926648118;15/02/2022 12:04:08;1644926648035;2;15/02/2022 14:04:08;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18602.19999998808;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
20;1644926656045;15/02/2022 12:04:16;1644926655963;2;15/02/2022 14:04:15;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;26530;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
21;1644926659503;15/02/2022 12:04:19;1644926659418;2;15/02/2022 14:04:19;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29996.574999999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
22;1644926662002;15/02/2022 12:04:22;1644926661755;2;15/02/2022 14:04:21;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2331.199999988079;;;;;0;1;0;;;;;;Finish;;;
23;1644926662160;15/02/2022 12:04:22;1644926661757;2;15/02/2022 14:04:21;55551;25;task-9nll;;19455403;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;117720;;;;;0;1;0;;;;;;;;;
1;1645042728595;16/02/2022 20:18:48;1645042728087;2;16/02/2022 22:18:48;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1645042756658;16/02/2022 20:19:16;1645042756181;2;16/02/2022 22:19:16;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;27962.400000095367;;;;;0;1;0;;;;;;Instructions;;;
3;1645042774609;16/02/2022 20:19:34;1645042774129;2;16/02/2022 22:19:34;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;17932.800000071526;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1645042778865;16/02/2022 20:19:38;1645042778402;2;16/02/2022 22:19:38;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;4255.800000071526;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1645042804579;16/02/2022 20:20:04;1645042804119;2;16/02/2022 22:20:04;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29999.472999999998;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1645042815673;16/02/2022 20:20:15;1645042815188;2;16/02/2022 22:20:15;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;11053.199999928474;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1645042820768;16/02/2022 20:20:20;1645042820305;2;16/02/2022 22:20:20;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5102.699999928474;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1645042822893;16/02/2022 20:20:22;1645042822424;2;16/02/2022 22:20:22;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7221;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1645042825736;16/02/2022 20:20:25;1645042825268;2;16/02/2022 22:20:25;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10065.299999952316;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1645042827179;16/02/2022 20:20:27;1645042826722;2;16/02/2022 22:20:26;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;11519.5;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1645042829336;16/02/2022 20:20:29;1645042828869;2;16/02/2022 22:20:28;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13666.399999976158;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1645042834714;16/02/2022 20:20:34;1645042834250;2;16/02/2022 22:20:34;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19047.399999976158;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1645042845467;16/02/2022 20:20:45;1645042845006;2;16/02/2022 22:20:45;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29803.399999976158;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1645042845638;16/02/2022 20:20:45;1645042845173;2;16/02/2022 22:20:45;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.468000000008;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
15;1645042849044;16/02/2022 20:20:49;1645042848577;2;16/02/2022 22:20:48;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3391;;;;;0;1;0;;;;;;Finish;;;
16;1645042849139;16/02/2022 20:20:49;1645042848583;2;16/02/2022 22:20:48;55551;25;task-9nll;;19511038;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;120496;;;;;0;1;0;;;;;;;;;
