Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;harjoitustehtävä_stimuli;harjoitustehtävä_vastaus;Task_stimuli_6;Task_stimuli_8;ANSWER
9;1645188519777;18/02/2022 12:48:39;1645188518682;2;18/02/2022 14:48:38;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;11447.40000000596;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1645188530071;18/02/2022 12:48:50;1645188528906;2;18/02/2022 14:48:48;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;10215.09999999404;;;5;1;1;0;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1645188545252;18/02/2022 12:49:05;1645188544155;2;18/02/2022 14:49:04;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;15235;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1645188625348;18/02/2022 12:50:25;1645188624266;2;18/02/2022 14:50:24;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;80100.70000001788;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1645188660599;18/02/2022 12:51:00;1645188659525;2;18/02/2022 14:50:59;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;35249.09999999404;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1645188716472;18/02/2022 12:51:56;1645188715373;2;18/02/2022 14:51:55;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;55840;;;6;1;1;0;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1645188732709;18/02/2022 12:52:12;1645188731614;2;18/02/2022 14:52:11;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;16227.300000011921;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1645188746722;18/02/2022 12:52:26;1645188745621;2;18/02/2022 14:52:25;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;13989.199999988079;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1645188845447;18/02/2022 12:54:05;1645188844348;2;18/02/2022 14:54:04;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;98716;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1645188845571;18/02/2022 12:54:05;1645188844356;2;18/02/2022 14:54:04;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;correctCount;;;;;;;;8;;0;1;0;;;;;;;;;;;
19;1645188847850;18/02/2022 12:54:07;1645188846752;2;18/02/2022 14:54:06;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;2395.5999999940395;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1645188847960;18/02/2022 12:54:07;1645188846754;2;18/02/2022 14:54:06;55551;25;task-tg12;;19567742;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Reasoning Chunk;Matrix reasoning task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;END TASK;;;;;390068;;;;;0;1;0;;;;;;;;;;;
1;1645250378933;19/02/2022 05:59:38;1645250378004;2;19/02/2022 07:59:38;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1645250395704;19/02/2022 05:59:55;1645250394815;2;19/02/2022 07:59:54;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;16768.90000000596;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1645250402017;19/02/2022 06:00:02;1645250401132;2;19/02/2022 08:00:01;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;6304.9000000059605;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1645250422861;19/02/2022 06:00:22;1645250421998;2;19/02/2022 08:00:21;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;20842.600000023842;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1645250422986;19/02/2022 06:00:22;1645250421999;2;19/02/2022 08:00:21;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;20842.600000023842;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1645250427181;19/02/2022 06:00:27;1645250426320;2;19/02/2022 08:00:26;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;4316.899999976158;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1645250431345;19/02/2022 06:00:31;1645250430476;2;19/02/2022 08:00:30;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;4150.199999988079;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1645250439369;19/02/2022 06:00:39;1645250438490;2;19/02/2022 08:00:38;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;8009;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1645250461321;19/02/2022 06:01:01;1645250460348;2;19/02/2022 08:01:00;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;21844.5;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1645250496718;19/02/2022 06:01:36;1645250495844;2;19/02/2022 08:01:35;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;35484.79999998212;;;6;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1645250524569;19/02/2022 06:02:04;1645250523693;2;19/02/2022 08:02:03;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;27837.80000001192;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1645250560130;19/02/2022 06:02:40;1645250559266;2;19/02/2022 08:02:39;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;35563.70000001788;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1645250618836;19/02/2022 06:03:38;1645250617969;2;19/02/2022 08:03:37;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;58692.19999998808;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1645250681918;19/02/2022 06:04:41;1645250681051;2;19/02/2022 08:04:41;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;63071.40000000596;;;6;1;1;0;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1645250720786;19/02/2022 06:05:20;1645250719905;2;19/02/2022 08:05:19;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;38843.69999998808;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1645250743528;19/02/2022 06:05:43;1645250742662;2;19/02/2022 08:05:42;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;22732.899999976158;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1645250803109;19/02/2022 06:06:43;1645250802236;2;19/02/2022 08:06:42;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;59565.19999998808;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1645250803200;19/02/2022 06:06:43;1645250802252;2;19/02/2022 08:06:42;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;7;;0;1;0;;;;;;;;;;;
19;1645250805938;19/02/2022 06:06:45;1645250805063;2;19/02/2022 08:06:45;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;2811;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1645250806032;19/02/2022 06:06:46;1645250805066;2;19/02/2022 08:06:45;55551;25;task-tg12;;19595573;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Matrix reasoning task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;427063;;;;;0;1;0;;;;;;;;;;;
1;1645276836840;19/02/2022 13:20:36;1645276837714;2;19/02/2022 15:20:37;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1280x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1645276845046;19/02/2022 13:20:45;1645276845968;2;19/02/2022 15:20:45;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;8019.199999988079;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1645276854541;19/02/2022 13:20:54;1645276855489;2;19/02/2022 15:20:55;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;9486.40000000596;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1645276863874;19/02/2022 13:21:03;1645276864624;2;19/02/2022 15:21:04;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;9077.20000000298;;;2;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1645276863977;19/02/2022 13:21:03;1645276864627;2;19/02/2022 15:21:04;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;9077.20000000298;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1645276866312;19/02/2022 13:21:06;1645276867220;2;19/02/2022 15:21:07;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;2579;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1645276871503;19/02/2022 13:21:11;1645276872243;2;19/02/2022 15:21:12;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;5007.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1645276875519;19/02/2022 13:21:15;1645276876436;2;19/02/2022 15:21:16;55551;25;task-tg12;;19600272;BLIND;5819125;;live;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1600x900;1266x606;Decision Chunk;Matrix reasoning task (Finnish);8;DECFBGAHNIMJLK;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;4176.9000000059605;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
1;1645344801826;20/02/2022 08:13:21;1645344803402;2;20/02/2022 10:13:23;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1645344809664;20/02/2022 08:13:29;1645344811279;2;20/02/2022 10:13:31;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;7818.600000023842;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1645344812980;20/02/2022 08:13:32;1645344814632;2;20/02/2022 10:13:34;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;3338.3000000715256;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1645344824607;20/02/2022 08:13:44;1645344826253;2;20/02/2022 10:13:46;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;11593.299999952316;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1645344824712;20/02/2022 08:13:44;1645344826254;2;20/02/2022 10:13:46;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;11593.299999952316;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1645344828146;20/02/2022 08:13:48;1645344829782;2;20/02/2022 10:13:49;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;3522.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1645344829922;20/02/2022 08:13:49;1645344831583;2;20/02/2022 10:13:51;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;1796;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1645344834485;20/02/2022 08:13:54;1645344836132;2;20/02/2022 10:13:56;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;4542.699999928474;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1645344850960;20/02/2022 08:14:10;1645344852591;2;20/02/2022 10:14:12;55551;25;task-tg12;;19613022;BLIND;5822974;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1519x722;Decision Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;16444.600000023842;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
