Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
1;1642478357540;18/01/2022 03:59:17;1642478357328;2;18/01/2022 05:59:17;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1642478380202;18/01/2022 03:59:40;1642478380032;2;18/01/2022 05:59:40;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;22035.899999976158;;;;;0;1;0;;;;;;Instructions;
3;1642478383723;18/01/2022 03:59:43;1642478383552;2;18/01/2022 05:59:43;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;3510.199999988079;;;;;0;1;0;;;;;;Instructions;
4;1642478393739;18/01/2022 03:59:53;1642478393560;2;18/01/2022 05:59:53;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10007.336000000003;;;paino;;0;1;0;;;;;;Instructions;
5;1642478393869;18/01/2022 03:59:53;1642478393561;2;18/01/2022 05:59:53;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;10007.336000000003;;;;;0;1;0;;;1;;;Instructions;
6;1642478398721;18/01/2022 03:59:58;1642478398560;2;18/01/2022 05:59:58;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;4991.200000047684;;;;;0;1;0;;;;;;Instructions;
7;1642478518726;18/01/2022 04:01:58;1642478518569;2;18/01/2022 06:01:58;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;response_text_multi;120005.927;;;takan sytytys paperikeräykseen kasvien prassääminen kosteuden kuivaaminen asioiden arkistointi vessapaperin korvaaminen lukeminen mielipiteen kirjoittaminen vaikuttaminen tuul;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
8;1642478518855;18/01/2022 04:01:58;1642478518570;2;18/01/2022 06:01:58;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;timelimit_screen;120005.927;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
9;1642478523668;18/01/2022 04:02:03;1642478523529;2;18/01/2022 06:02:03;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;continue_button;4950.799999952316;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
10;1642478643737;18/01/2022 04:04:03;1642478643528;2;18/01/2022 06:04:03;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;120001.763;;;ruuvimeisseli paperien liittäminen tukoksen avaaminen reiän kairaaminen osoittaminen koruna käyttäminen ketjuksi liittäminen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1642478643881;18/01/2022 04:04:03;1642478643529;2;18/01/2022 06:04:03;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;Zone1;timelimit_screen;120001.763;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
12;1642478645600;18/01/2022 04:04:05;1642478645449;2;18/01/2022 06:04:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;5;2;2;Screen 2;advancementZone;continue_button;1913.7000000476837;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
13;1642478765630;18/01/2022 04:06:05;1642478765460;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;120004.03500000003;;;tolpan lyöminen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
14;1642478765761;18/01/2022 04:06:05;1642478765461;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;120004.03500000003;;;naulojen hakkaamisen harjoittelu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
15;1642478765761;18/01/2022 04:06:05;1642478765461;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;120004.03500000003;;;kelluminen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
16;1642478765761;18/01/2022 04:06:05;1642478765461;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;120004.03500000003;;;polttaminen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
17;1642478765761;18/01/2022 04:06:05;1642478765461;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;120004.03500000003;;;maalaaminen muotoilu veistäminen rakentaminen korjailu tukemi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
18;1642478765761;18/01/2022 04:06:05;1642478765461;2;18/01/2022 06:06:05;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;Zone1;timelimit_screen;120004.03500000003;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
19;1642478768687;18/01/2022 04:06:08;1642478768548;2;18/01/2022 06:06:08;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;3;2;Screen 2;advancementZone;continue_button;3079.099999964237;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
20;1642478888755;18/01/2022 04:08:08;1642478888551;2;18/01/2022 06:08:08;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;120005.92200000002;;;jalan tukeminen kulumisen estäminen vasarointi muotoilu koputtaminen lyöminen rasvaaminen kiillottaminen paikkaus käveleminen juokseminen hiipiminen hyppely loikkaaminen liukuminen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
21;1642478888883;18/01/2022 04:08:08;1642478888553;2;18/01/2022 06:08:08;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;Zone1;timelimit_screen;120005.92200000002;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
22;1642478891536;18/01/2022 04:08:11;1642478891394;2;18/01/2022 06:08:11;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;4;2;Screen 2;advancementZone;continue_button;2833.899999976158;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
23;1642478893341;18/01/2022 04:08:13;1642478893182;2;18/01/2022 06:08:13;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1781.6000000238419;;;;;0;1;0;;;;;;Debrief;
24;1642478893623;18/01/2022 04:08:13;1642478893184;2;18/01/2022 06:08:13;55551;24;task-7mar;;18582357;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Unusual Uses Task (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;;;END TASK;;;;;535856;;;;;0;1;0;;;;;;;
1;1642492896688;18/01/2022 08:01:36;1642492897973;2;18/01/2022 10:01:37;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1642492942247;18/01/2022 08:02:22;1642492943364;2;18/01/2022 10:02:23;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;45058.69999998808;;;;;0;1;0;;;;;;Instructions;
3;1642492947723;18/01/2022 08:02:27;1642492948759;2;18/01/2022 10:02:28;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;5351.900000035763;;;;;0;1;0;;;;;;Instructions;
4;1642492957664;18/01/2022 08:02:37;1642492958756;2;18/01/2022 10:02:38;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000.572;;;ovi;;0;1;0;;;;;;Instructions;
5;1642492957787;18/01/2022 08:02:37;1642492958764;2;18/01/2022 10:02:38;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;10000.572;;;;;0;1;0;;;1;;;Instructions;
6;1642492962320;18/01/2022 08:02:42;1642492963662;2;18/01/2022 10:02:43;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;4876.199999988079;;;;;0;1;0;;;;;;Instructions;
7;1642493038740;18/01/2022 08:03:58;1642493039779;2;18/01/2022 10:03:59;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;76049.90000003576;12562.699999988079;;korvan kaivuu, veyskarin vedin. cd-aseman avain;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
8;1642493050972;18/01/2022 08:04:10;1642493052325;2;18/01/2022 10:04:12;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
9;1642493137629;18/01/2022 08:05:37;1642493138677;2;18/01/2022 10:05:38;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;86086.80000001192;4925.800000011921;;vetskarin vedin, cd-aeman avain, paperiliitin. jne;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
10;1642493150348;18/01/2022 08:05:50;1642493151689;2;18/01/2022 10:05:51;55551;24;task-7mar;;18583193;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Decision Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
1;1642514783123;18/01/2022 14:06:23;1642514783061;2;18/01/2022 16:06:23;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1642514808987;18/01/2022 14:06:48;1642514808937;2;18/01/2022 16:06:48;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;25825.19999998808;;;;;0;1;0;;;;;;Instructions;
3;1642514811026;18/01/2022 14:06:51;1642514810978;2;18/01/2022 16:06:50;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;2034.2999999523163;;;;;0;1;0;;;;;;Instructions;
4;1642514821003;18/01/2022 14:07:01;1642514820981;2;18/01/2022 16:07:00;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;9999.887999999999;;;paperipaino;;0;1;0;;;;;;Instructions;
5;1642514821071;18/01/2022 14:07:01;1642514820982;2;18/01/2022 16:07:00;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;9999.887999999999;;;heittokivi;;0;1;0;;;;;;Instructions;
6;1642514821071;18/01/2022 14:07:01;1642514820982;2;18/01/2022 16:07:00;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;9999.887999999999;;;oa;;0;1;0;;;;;;Instructions;
7;1642514821071;18/01/2022 14:07:01;1642514820983;2;18/01/2022 16:07:00;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;9999.887999999999;;;;;0;1;0;;;1;;;Instructions;
8;1642514825547;18/01/2022 14:07:05;1642514825522;2;18/01/2022 16:07:05;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;4534.599999964237;;;;;0;1;0;;;;;;Instructions;
9;1642514920801;18/01/2022 14:08:40;1642514920738;2;18/01/2022 16:08:40;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;95218;7864.100000023842;;hiussolki, puhelimen sim-luukun avaaja, raaputin, koristemetalliesine, työkalu, lävistäjä;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
10;1642514945550;18/01/2022 14:09:05;1642514945494;2;18/01/2022 16:09:05;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;Zone1;timelimit_screen;119998.408;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1642514947890;18/01/2022 14:09:07;1642514947844;2;18/01/2022 16:09:07;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;2;Screen 2;advancementZone;continue_button;2343.199999988079;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
12;1642514954359;18/01/2022 14:09:14;1642514954308;2;18/01/2022 16:09:14;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;6450.200000047684;4084.7000000476837;;kärpäslätkä;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
13;1642514963680;18/01/2022 14:09:23;1642514963637;2;18/01/2022 16:09:23;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;15778.700000047684;13288;;kukkaruukku;2;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
14;1642514971118;18/01/2022 14:09:31;1642514971071;2;18/01/2022 16:09:31;55551;24;task-7mar;;18595703;BLIND;5504593;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1440x900;1440x750;Openminded Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;23212.700000047684;21726;;ovistoppari;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
